id	Type
GNB3	FRG
GNB5	FRG
GNE	FRG
GNG10	FRG
GNG11	FRG
GNG12	FRG
GNG13	FRG
GNG3	FRG
GNG4	FRG
GNG5	FRG
GNG7	FRG
GNGT1	FRG
GNL1	FRG
GNL2	FRG
GNL3L	FRG
GNLY	FRG
GNMT	FRG
GNPAT	FRG
GNPDA1	FRG
GNPTAB	FRG
GNRH1	FRG
GNRH2	FRG
GNRHR	FRG
GNS	FRG
GOLGA1	FRG
GOLGA2	FRG
GOLGA2P5	FRG
GOLGA3	FRG
GOLGA4	FRG
GOLGA5	FRG
GOLGA6A	FRG
GOLGA7	FRG
GOLGA8A	FRG
GOLGA8N	FRG
GOLGB1	FRG
GOLIM4	FRG
GOLM1	FRG
GOLPH3	FRG
GOLPH3L	FRG
GOLT1B	FRG
GON4L	FRG
GORASP1	FRG
GORASP2	FRG
GOSR1	FRG
GOSR2	FRG
GOT1	FRG
GOT2	FRG
GP1BA	FRG
GP2	FRG
GP5	FRG
GP6	FRG
GP9	FRG
GPA33	FRG
GPAA1	FRG
GPALPP1	FRG
GPATCH1	FRG
GPATCH2	FRG
GPATCH2L	FRG
GPATCH3	FRG
GPATCH4	FRG
GPATCH8	FRG
GPBP1L1	FRG
GPC1	FRG
GPC3	FRG
GPC4	FRG
GPC5	FRG
GPD1	FRG
GPD1L	FRG
GPD2	FRG
GPER1	FRG
GPHN	FRG
GPI	FRG
GPKOW	FRG
GPLD1	FRG
GPM6A	FRG
GPM6B	FRG
GPN1	FRG
GPN2	FRG
GPN3	FRG
GPNMB	FRG
GPR1	FRG
GPR107	FRG
GPR110	FRG
GPR116	FRG
GPR12	FRG
GPR124	FRG
GPR125	FRG
GPR126	FRG
GPR132	FRG
GPR135	FRG
GPR137	FRG
GPR137B	FRG
GPR143	FRG
GPR144	FRG
GPR15	FRG
GPR153	FRG
GPR157	FRG
GPR161	FRG
GPR162	FRG
GPR17	FRG
GPR171	FRG
GPR173	FRG
GPR176	FRG
GPR18	FRG
GPR182	FRG
GPR183	FRG
GPR19	FRG
GPR20	FRG
GPR21	FRG
GPR22	FRG
GPR25	FRG
GPR27	FRG
GPR3	FRG
GPR31	FRG
GPR32	FRG
GPR35	FRG
GPR37	FRG
GPR37L1	FRG
GPR39	FRG
GPR4	FRG
GPR45	FRG
GPR50	FRG
GPR52	FRG
GPR56	FRG
GPR6	FRG
GPR63	FRG
GPR64	FRG
GPR65	FRG
GPR68	FRG
GPR75	FRG
GPR85	FRG
GPR87	FRG
GPR88	FRG
GPR97	FRG
GPR98	FRG
GPRASP1	FRG
GPRC5A	FRG
GPRC5B	FRG
GPRC5C	FRG
GPRC5D	FRG
GPRIN2	FRG
GPS1	FRG
GPS2	FRG
GPSM2	FRG
GPSM3	FRG
GPT	FRG
GPX1	FRG
GPX2	FRG
GPX3	FRG
GPX4	FRG
GPX5	FRG
GPX7	FRG
GRAMD1B	FRG
GRAMD1C	FRG
GRAMD3	FRG
GRAMD4	FRG
GRAP	FRG
GRAP2	FRG
GRB10	FRG
GRB14	FRG
GRB2	FRG
GRB7	FRG
GREB1	FRG
GREB1L	FRG
GREM1	FRG
GREM2	FRG
GRHL2	FRG
GRHPR	FRG
GRIA1	FRG
GRIA2	FRG
GRIA3	FRG
GRIA4	FRG
GRID2	FRG
GRIK1	FRG
GRIK2	FRG
GRIK3	FRG
GRIK4	FRG
GRIK5	FRG
GRIN1	FRG
GRIN2A	FRG
GRIN2B	FRG
GRIN2C	FRG
GRIN2D	FRG
GRINA	FRG
GRIP1	FRG
GRIP2	FRG
GRK1	FRG
GRK4	FRG
GRK5	FRG
GRK6	FRG
GRM1	FRG
GRM2	FRG
GRM3	FRG
GRM4	FRG
GRM5	FRG
GRM6	FRG
GRM8	FRG
GRN	FRG
GRP	FRG
GRPEL1	FRG
GRPR	FRG
GRSF1	FRG
GRTP1	FRG
GRWD1	FRG
GS1-111G14.1	FRG
GS1-124K5.9	FRG
GS1-164F24.1	FRG
GS1-600G8.3	FRG
GSAP	FRG
GSC2	FRG
GSDMB	FRG
GSDMD	FRG
GSE1	FRG
GSG1	FRG
GSK3A	FRG
GSK3B	FRG
GSN	FRG
GSN-AS1	FRG
GSPT1	FRG
GSPT2	FRG
GSR	FRG
GSS	FRG
GSTA1	FRG
GSTA3	FRG
GSTA4	FRG
GSTCD	FRG
GSTK1	FRG
GSTM1	FRG
GSTM2	FRG
GSTM3	FRG
GSTM4	FRG
GSTM5	FRG
GSTO1	FRG
GSTP1	FRG
GSTT1	FRG
GSTT2	FRG
GSTTP1	FRG
GSTZ1	FRG
GTDC1	FRG
GTF2A1	FRG
GTF2A2	FRG
GTF2B	FRG
GTF2E1	FRG
GTF2E2	FRG
GTF2F1	FRG
GTF2F2	FRG
GTF2H1	FRG
GTF2H2B	FRG
GTF2H3	FRG
GTF2H4	FRG
GTF2H5	FRG
GTF2I	FRG
GTF2IRD1	FRG
GTF2IRD2B	FRG
GTF3A	FRG
GTF3C1	FRG
GTF3C2	FRG
GTF3C3	FRG
GTF3C4	FRG
GTF3C5	FRG
GTPBP1	FRG
GTPBP2	FRG
GTPBP3	FRG
GTPBP4	FRG
GTPBP6	FRG
GTPBP8	FRG
GTSE1	FRG
GUCA1A	FRG
GUCA1B	FRG
GUCA2A	FRG
GUCA2B	FRG
GUCY1A2	FRG
GUCY1A3	FRG
GUCY1B2	FRG
GUCY1B3	FRG
GUCY2C	FRG
GUCY2D	FRG
GUCY2F	FRG
GUF1	FRG
GUK1	FRG
GULP1	FRG
GUSB	FRG
GUSBP11	FRG
GVINP1	FRG
GYG1	FRG
GYG2	FRG
GYPA	FRG
GYPB	FRG
GYPC	FRG
GYPE	FRG
GYS1	FRG
GYS2	FRG
GZMA	FRG
GZMB	FRG
GZMH	FRG
GZMK	FRG
GZMM	FRG
H1F0	FRG
H1FX	FRG
H2AFJ	FRG
H2AFV	FRG
H2AFX	FRG
H2AFY	FRG
H2AFY2	FRG
H2AFZ	FRG
H2BFS	FRG
H3F3A	FRG
H6PD	FRG
HAAO	FRG
HAB1	FRG
HABP2	FRG
HABP4	FRG
HADH	FRG
HADHA	FRG
HADHB	FRG
HAGH	FRG
HAL	FRG
HAMP	FRG
HAND1	FRG
HAND2	FRG
HAND2-AS1	FRG
HAO1	FRG
HAO2	FRG
HAP1	FRG
HAPLN1	FRG
HAPLN2	FRG
HARS2	FRG
HAS1	FRG
HAS2	FRG
HAT1	FRG
HAUS2	FRG
HAUS3	FRG
HAUS5	FRG
HAUS6	FRG
HAUS7	FRG
HAVCR1	FRG
HAX1	FRG
HBB	FRG
HBBP1	FRG
HBD	FRG
HBE1	FRG
HBEGF	FRG
HBP1	FRG
HBQ1	FRG
HBS1L	FRG
HBZ	FRG
HCAR3	FRG
HCCS	FRG
HCFC1	FRG
HCFC1R1	FRG
HCFC2	FRG
HCG18	FRG
HCG26	FRG
HCG4	FRG
HCG4B	FRG
HCG9	FRG
HCK	FRG
HCLS1	FRG
HCN2	FRG
HCN4	FRG
HCP5	FRG
HCRP1	FRG
HCRT	FRG
HCRTR1	FRG
HCRTR2	FRG
HDAC1	FRG
HDAC11	FRG
HDAC2	FRG
HDAC3	FRG
HDAC4	FRG
HDAC5	FRG
HDAC6	FRG
HDAC7	FRG
HDAC9	FRG
HDC	FRG
HDDC2	FRG
HDGF	FRG
HDGFRP3	FRG
HDHD1	FRG
HDHD3	FRG
HDLBP	FRG
HEATR1	FRG
HEATR2	FRG
HEATR3	FRG
HEATR6	FRG
HEBP1	FRG
HEBP2	FRG
HECA	FRG
HECTD3	FRG
HECTD4	FRG
HECW1	FRG
HEG1	FRG
HELLS	FRG
HELZ	FRG
HEMK1	FRG
HEPH	FRG
HERC1	FRG
HERC2	FRG
HERC4	FRG
HERC5	FRG
HERC6	FRG
HERPUD1	FRG
HES1	FRG
HES2	FRG
HESX1	FRG
HEXA	FRG
HEXA-AS1	FRG
HEXB	FRG
HEXIM1	FRG
HEY1	FRG
HEY2	FRG
HEYL	FRG
HFE	FRG
HGC6.3	FRG
HGD	FRG
HGF	FRG
HGFAC	FRG
HGH1	FRG
HGS	FRG
HGSNAT	FRG
HHAT	FRG
HHEX	FRG
HHIPL2	FRG
HHLA1	FRG
HHLA2	FRG
HHLA3	FRG
HIBCH	FRG
HIC1	FRG
HIC2	FRG
HIF1A	FRG
HIF1AN	FRG
HIF3A	FRG
HIGD1A	FRG
HIGD1B	FRG
HIGD2A	FRG
HILPDA	FRG
HINFP	FRG
HINT1	FRG
HIP1	FRG
HIP1R	FRG
HIPK1	FRG
HIPK2	FRG
HIPK3	FRG
HIRA	FRG
HIRIP3	FRG
HIST1H1A	FRG
HIST1H1B	FRG
HIST1H1C	FRG
HIST1H1D	FRG
HIST1H1E	FRG
HIST1H1T	FRG
HIST1H2AB	FRG
HIST1H2AC	FRG
HIST1H2AE	FRG
HIST1H2AJ	FRG
HIST1H2AK	FRG
HIST1H2AL	FRG
HIST1H2AM	FRG
HIST1H2BB	FRG
HIST1H2BD	FRG
HIST1H2BE	FRG
HIST1H2BH	FRG
HIST1H2BJ	FRG
HIST1H2BK	FRG
HIST1H2BL	FRG
HIST1H2BM	FRG
HIST1H2BN	FRG
HIST1H2BO	FRG
HIST1H3A	FRG
HIST1H3B	FRG
HIST1H3C	FRG
HIST1H3E	FRG
HIST1H3F	FRG
HIST1H3G	FRG
HIST1H3I	FRG
HIST1H4A	FRG
HIST1H4D	FRG
HIST1H4E	FRG
HIST1H4G	FRG
HIST1H4H	FRG
HIST1H4I	FRG
HIST1H4J	FRG
HIST1H4L	FRG
HIST2H2BE	FRG
HIST3H2A	FRG
HIST3H3	FRG
HIVEP1	FRG
HIVEP2	FRG
HIVEP3	FRG
HJURP	FRG
HK1	FRG
HK2	FRG
HK3	FRG
HKDC1	FRG
HLA-A	FRG
HLA-B	FRG
HLA-C	FRG
HLA-DMA	FRG
HLA-DMB	FRG
HLA-DOA	FRG
HLA-DOB	FRG
HLA-DPA1	FRG
HLA-DPB1	FRG
HLA-DQA1	FRG
HLA-DQB1	FRG
HLA-DQB2	FRG
HLA-DRA	FRG
HLA-DRB4	FRG
HLA-DRB6	FRG
HLA-E	FRG
HLA-F	FRG
HLA-F-AS1	FRG
HLA-G	FRG
HLA-J	FRG
HLCS	FRG
HLF	FRG
HLTF	FRG
HLX	FRG
HMBOX1	FRG
HMBS	FRG
HMCES	FRG
HMG20A	FRG
HMG20B	FRG
HMGA1	FRG
HMGA2	FRG
HMGB1	FRG
HMGB2	FRG
HMGB3	FRG
HMGB3P1	FRG
HMGCL	FRG
HMGCR	FRG
HMGCS1	FRG
HMGCS2	FRG
HMGN1	FRG
HMGN2	FRG
HMGN3	FRG
HMGN4	FRG
HMGN5	FRG
HMGXB3	FRG
HMGXB4	FRG
HMHA1	FRG
HMHB1	FRG
HMMR	FRG
HMOX1	FRG
HMOX2	FRG
HMP19	FRG
HMX1	FRG
HN1	FRG
HN1L	FRG
HNF1A	FRG
HNF1B	FRG
HNF4A	FRG
HNF4G	FRG
HNMT	FRG
HNRNPA0	FRG
HNRNPA1	FRG
HNRNPA2B1	FRG
HNRNPA3	FRG
HNRNPA3P1	FRG
HNRNPAB	FRG
HNRNPC	FRG
HNRNPD	FRG
HNRNPDL	FRG
HNRNPF	FRG
HNRNPH1	FRG
HNRNPH3	FRG
HNRNPK	FRG
HNRNPL	FRG
HNRNPM	FRG
HNRNPR	FRG
HNRNPU	FRG
HNRNPUL1	FRG
HNRNPUL2	FRG
HOMER1	FRG
HOMER2	FRG
HOMER3	FRG
HOOK1	FRG
HOOK2	FRG
HOPX	FRG
HOXA1	FRG
HOXA10	FRG
HOXA11	FRG
HOXA2	FRG
HOXA3	FRG
HOXA4	FRG
HOXA5	FRG
HOXA6	FRG
HOXA7	FRG
HOXB1	FRG
HOXB13	FRG
HOXB2	FRG
HOXB3	FRG
HOXB5	FRG
HOXB6	FRG
HOXB7	FRG
HOXB8	FRG
HOXB9	FRG
HOXC10	FRG
HOXC11	FRG
HOXC13	FRG
HOXC4	FRG
HOXC5	FRG
HOXC6	FRG
HOXC8	FRG
HOXD1	FRG
HOXD10	FRG
HOXD11	FRG
HOXD12	FRG
HOXD13	FRG
HOXD9	FRG
HP	FRG
HP1BP3	FRG
HPCA	FRG
HPCAL1	FRG
HPCAL4	FRG
HPD	FRG
HPGD	FRG
HPGDS	FRG
HPN	FRG
HPR	FRG
HPRT1	FRG
HPS1	FRG
HPS4	FRG
HPS5	FRG
HPS6	FRG
HPSE	FRG
HPSE2	FRG
HPX	FRG
HR	FRG
HRAS	FRG
HRASLS	FRG
HRASLS2	FRG
HRC	FRG
HRG	FRG
HRH1	FRG
HRH2	FRG
HRH3	FRG
HRH4	FRG
HRK	FRG
HRSP12	FRG
HS1BP3	FRG
HS2ST1	FRG
HS3ST1	FRG
HS3ST2	FRG
HS3ST3A1	FRG
HS3ST3B1	FRG
HS6ST1	FRG
HSBP1	FRG
HSD11B1	FRG
HSD11B2	FRG
HSD17B1	FRG
HSD17B10	FRG
HSD17B11	FRG
HSD17B12	FRG
HSD17B14	FRG
HSD17B2	FRG
HSD17B3	FRG
HSD17B4	FRG
HSD17B6	FRG
HSD17B7	FRG
HSD17B8	FRG
HSD3B1	FRG
HSD3B2	FRG
HSDL2	FRG
HSF1	FRG
HSF2	FRG
HSF2BP	FRG
HSF4	FRG
HSP90AA1	FRG
HSP90AB1	FRG
HSP90B1	FRG
HSPA12A	FRG
HSPA13	FRG
HSPA14	FRG
HSPA1L	FRG
HSPA2	FRG
HSPA4	FRG
HSPA4L	FRG
HSPA5	FRG
HSPA6	FRG
HSPA9	FRG
HSPB1	FRG
HSPB11	FRG
HSPB2	FRG
HSPB3	FRG
HSPB6	FRG
HSPB7	FRG
HSPB8	FRG
HSPBAP1	FRG
HSPBP1	FRG
HSPD1	FRG
HSPE1	FRG
HSPG2	FRG
HSPH1	FRG
HTATIP2	FRG
HTATSF1	FRG
HTN1	FRG
HTN3	FRG
HTR1A	FRG
HTR1B	FRG
HTR1D	FRG
HTR1E	FRG
HTR1F	FRG
HTR2A	FRG
HTR2B	FRG
HTR2C	FRG
HTR3A	FRG
HTR3B	FRG
HTR4	FRG
HTR5A	FRG
HTR6	FRG
HTR7	FRG
HTR7P1	FRG
HTRA1	FRG
HTRA2	FRG
HTT	FRG
HUNK	FRG
HUS1	FRG
HUWE1	FRG
HYAL1	FRG
HYAL2	FRG
HYAL3	FRG
HYAL4	FRG
HYI	FRG
HYMAI	FRG
HYOU1	FRG
HYPM	FRG
IAPP	FRG
IARS	FRG
IARS2	FRG
IBA57	FRG
IBSP	FRG
IBTK	FRG
ICA1	FRG
ICAM1	FRG
ICAM2	FRG
ICAM3	FRG
ICAM4	FRG
ICAM5	FRG
ICE1	FRG
ICE2	FRG
ICK	FRG
ICMT	FRG
ICOS	FRG
ICOSLG	FRG
ICT1	FRG
ID1	FRG
ID2	FRG
ID2B	FRG
ID3	FRG
ID4	FRG
IDE	FRG
IDH1	FRG
IDH2	FRG
IDH3A	FRG
IDH3B	FRG
IDH3G	FRG
IDI1	FRG
IDI2-AS1	FRG
IDO1	FRG
IDS	FRG
IDUA	FRG
IER2	FRG
IER3	FRG
IER3IP1	FRG
IER5	FRG
IFFO1	FRG
IFI16	FRG
IFI27	FRG
IFI35	FRG
IFI44	FRG
IFI44L	FRG
IFI6	FRG
IFIH1	FRG
IFIT1	FRG
IFIT2	FRG
IFIT3	FRG
IFIT5	FRG
IFITM1	FRG
IFITM2	FRG
IFITM3	FRG
IFNA1	FRG
IFNA10	FRG
IFNA14	FRG
IFNA16	FRG
IFNA17	FRG
IFNA2	FRG
IFNA21	FRG
IFNA4	FRG
IFNA5	FRG
IFNA7	FRG
IFNA8	FRG
IFNAR1	FRG
IFNAR2	FRG
IFNB1	FRG
IFNG	FRG
IFNGR1	FRG
IFNGR2	FRG
IFNW1	FRG
IFRD1	FRG
IFRD2	FRG
IFT122	FRG
IFT140	FRG
IFT20	FRG
IFT22	FRG
IFT27	FRG
IFT46	FRG
IFT52	FRG
IFT57	FRG
IFT74	FRG
IFT81	FRG
IFT88	FRG
IGBP1	FRG
IGF1	FRG
IGF1R	FRG
IGF2-AS	FRG
IGF2BP2	FRG
IGF2BP3	FRG
IGF2R	FRG
IGFALS	FRG
IGFBP1	FRG
IGFBP2	FRG
IGFBP3	FRG
IGFBP4	FRG
IGFBP5	FRG
IGFBP6	FRG
IGFBP7	FRG
IGFLR1	FRG
IGH	FRG
IGHD	FRG
IGHG1	FRG
IGHM	FRG
IGHMBP2	FRG
IGHV5-78	FRG
IGJ	FRG
IGK	FRG
IGKC	FRG
IGLC1	FRG
IGLJ3	FRG
IGLL1	FRG
IGLL3P	FRG
IGLL5	FRG
IGLV1-44	FRG
IGLV6-57	FRG
IGSF1	FRG
IGSF3	FRG
IGSF6	FRG
IGSF9B	FRG
IHH	FRG
IK	FRG
IKBKAP	FRG
IKBKB	FRG
IKBKE	FRG
IKBKG	FRG
IKZF1	FRG
IKZF2	FRG
IKZF3	FRG
IKZF4	FRG
IKZF5	FRG
IL10	FRG
IL10RA	FRG
IL10RB	FRG
IL11	FRG
IL11RA	FRG
IL12A	FRG
IL12B	FRG
IL12RB1	FRG
IL12RB2	FRG
IL13	FRG
IL13RA1	FRG
IL13RA2	FRG
IL15	FRG
IL15RA	FRG
IL16	FRG
IL17A	FRG
IL17B	FRG
IL17RA	FRG
IL17RB	FRG
IL17RC	FRG
IL18	FRG
IL18BP	FRG
IL18R1	FRG
IL18RAP	FRG
IL19	FRG
IL1A	FRG
IL1B	FRG
IL1R1	FRG
IL1R2	FRG
IL1RAP	FRG
IL1RAPL1	FRG
IL1RAPL2	FRG
IL1RL1	FRG
IL1RL2	FRG
IL1RN	FRG
IL2	FRG
IL20RA	FRG
IL21	FRG
IL21R	FRG
IL22	FRG
IL22RA1	FRG
IL23A	FRG
IL24	FRG
IL25	FRG
IL26	FRG
IL27RA	FRG
IL2RA	FRG
IL2RB	FRG
IL2RG	FRG
IL3	FRG
IL32	FRG
IL33	FRG
IL36A	FRG
IL36G	FRG
IL36RN	FRG
IL37	FRG
IL3RA	FRG
IL4	FRG
IL4R	FRG
IL5	FRG
IL5RA	FRG
IL6	FRG
IL6R	FRG
IL6ST	FRG
IL7	FRG
IL7R	FRG
IL9	FRG
IL9R	FRG
ILF2	FRG
ILF3	FRG
ILK	FRG
ILKAP	FRG
ILVBL	FRG
IMMT	FRG
IMP3	FRG
IMP4	FRG
IMPA1	FRG
IMPA2	FRG
IMPACT	FRG
IMPAD1	FRG
IMPDH1	FRG
IMPDH2	FRG
IMPG1	FRG
IMPG2	FRG
INA	FRG
INADL	FRG
INCENP	FRG
INE1	FRG
INF2	FRG
ING1	FRG
ING2	FRG
ING3	FRG
ING4	FRG
INHA	FRG
INHBA	FRG
INHBB	FRG
INHBC	FRG
INHBE	FRG
INO80B	FRG
INO80D	FRG
INPP1	FRG
INPP4A	FRG
INPP4B	FRG
INPP5A	FRG
INPP5B	FRG
INPP5D	FRG
INPP5E	FRG
INPP5F	FRG
INPP5J	FRG
INPP5K	FRG
INPPL1	FRG
INS	FRG
INSIG1	FRG
INSIG2	FRG
INSL3	FRG
INSL4	FRG
INSL5	FRG
INSL6	FRG
INSM1	FRG
INSR	FRG
INSRR	FRG
INTS1	FRG
INTS12	FRG
INTS3	FRG
INTS5	FRG
INTS6	FRG
INTS7	FRG
INTS8	FRG
INTS9	FRG
INVS	FRG
IP6K1	FRG
IP6K2	FRG
IPCEF1	FRG
IPO13	FRG
IPO4	FRG
IPO5	FRG
IPO7	FRG
IPO8	FRG
IPO9	FRG
IPP	FRG
IPPK	FRG
IQCA1	FRG
IQCB1	FRG
IQCC	FRG
IQCE	FRG
IQCG	FRG
IQCH	FRG
IQCK	FRG
IQGAP1	FRG
IQGAP2	FRG
IQSEC1	FRG
IQSEC2	FRG
IQSEC3	FRG
IRAK1	FRG
IRAK3	FRG
IRAK4	FRG
IREB2	FRG
IRF1	FRG
IRF2	FRG
IRF2BP1	FRG
IRF3	FRG
IRF4	FRG
IRF5	FRG
IRF6	FRG
IRF7	FRG
IRF8	FRG
IRF9	FRG
IRGC	FRG
IRGQ	FRG
IRS1	FRG
IRS2	FRG
IRS4	FRG
IRX4	FRG
IRX5	FRG
ISCA1	FRG
ISCU	FRG
ISG15	FRG
ISG20	FRG
ISG20L2	FRG
ISL1	FRG
ISLR	FRG
ISOC1	FRG
ISOC2	FRG
IST1	FRG
ISYNA1	FRG
ITCH	FRG
ITFG1	FRG
ITFG2	FRG
ITGA1	FRG
ITGA10	FRG
ITGA2	FRG
ITGA2B	FRG
ITGA3	FRG
ITGA4	FRG
ITGA5	FRG
ITGA6	FRG
ITGA7	FRG
ITGA8	FRG
ITGA9	FRG
ITGAE	FRG
ITGAL	FRG
ITGAM	FRG
ITGAV	FRG
ITGAX	FRG
ITGB1	FRG
ITGB1BP1	FRG
ITGB1BP2	FRG
ITGB2	FRG
ITGB3	FRG
ITGB3BP	FRG
ITGB4	FRG
ITGB5	FRG
ITGB7	FRG
ITGB8	FRG
ITGBL1	FRG
ITIH1	FRG
ITIH2	FRG
ITIH3	FRG
ITIH4	FRG
ITIH5	FRG
ITK	FRG
ITM2A	FRG
ITM2B	FRG
ITM2C	FRG
ITPA	FRG
ITPK1	FRG
ITPKA	FRG
ITPKB	FRG
ITPKC	FRG
ITPR1	FRG
ITPR2	FRG
ITPR3	FRG
ITSN1	FRG
ITSN2	FRG
IVD	FRG
IVL	FRG
IVNS1ABP	FRG
IZUMO4	FRG
Igk	FRG
JADE1	FRG
JADE2	FRG
JADE3	FRG
JAG1	FRG
JAG2	FRG
JAK1	FRG
JAK2	FRG
JAK3	FRG
JAKMIP2	FRG
JAM2	FRG
JAM3	FRG
JARID2	FRG
JMJD1C	FRG
JMJD4	FRG
JMJD6	FRG
JOSD1	FRG
JPH2	FRG
JPH3	FRG
JRK	FRG
JRKL	FRG
JTB	FRG
JUN	FRG
JUNB	FRG
JUND	FRG
JUP	FRG
KAL1	FRG
KALRN	FRG
KANK1	FRG
KANK2	FRG
KANK3	FRG
KANSL1L	FRG
KANSL2	FRG
KANSL3	FRG
KARS	FRG
KAT2A	FRG
KAT2B	FRG
KAT5	FRG
KAT6A	FRG
KAT6B	FRG
KAT7	FRG
KAT8	FRG
KATNA1	FRG
KATNB1	FRG
KATNBL1	FRG
KAZALD1	FRG
KAZN	FRG
KBTBD11	FRG
KBTBD2	FRG
KBTBD4	FRG
KCMF1	FRG
KCNA1	FRG
KCNA10	FRG
KCNA2	FRG
KCNA3	FRG
KCNA4	FRG
KCNA5	FRG
KCNAB1	FRG
KCNAB2	FRG
KCNAB3	FRG
KCNB1	FRG
KCNB2	FRG
KCNC1	FRG
KCNC2	FRG
KCNC3	FRG
KCNC4	FRG
KCND1	FRG
KCND2	FRG
KCND3	FRG
KCNE1	FRG
KCNE1L	FRG
KCNE2	FRG
KCNE4	FRG
KCNF1	FRG
KCNG1	FRG
KCNG2	FRG
KCNH1	FRG
KCNH2	FRG
KCNH4	FRG
KCNH6	FRG
KCNIP1	FRG
KCNIP2	FRG
KCNJ1	FRG
KCNJ10	FRG
KCNJ13	FRG
KCNJ14	FRG
KCNJ15	FRG
KCNJ16	FRG
KCNJ2	FRG
KCNJ3	FRG
KCNJ4	FRG
KCNJ5	FRG
KCNJ6	FRG
KCNJ8	FRG
KCNJ9	FRG
KCNK1	FRG
KCNK10	FRG
KCNK12	FRG
KCNK13	FRG
KCNK15	FRG
KCNK2	FRG
KCNK3	FRG
KCNK5	FRG
KCNK7	FRG
KCNMA1	FRG
KCNMB1	FRG
KCNMB2	FRG
KCNMB3	FRG
KCNMB4	FRG
KCNN1	FRG
KCNN2	FRG
KCNN3	FRG
KCNN4	FRG
KCNQ1	FRG
KCNQ1DN	FRG
KCNQ2	FRG
KCNQ3	FRG
KCNQ4	FRG
KCNS1	FRG
KCNS3	FRG
KCNV1	FRG
KCNV2	FRG
KCTD12	FRG
KCTD13	FRG
KCTD15	FRG
KCTD17	FRG
KCTD2	FRG
KCTD20	FRG
KCTD3	FRG
KCTD5	FRG
KCTD9	FRG
KDELC1	FRG
KDELR1	FRG
KDELR2	FRG
KDELR3	FRG
KDM1A	FRG
KDM2A	FRG
KDM3A	FRG
KDM3B	FRG
KDM4A	FRG
KDM4B	FRG
KDM4C	FRG
KDM4D	FRG
KDM5A	FRG
KDM5B	FRG
KDM5C	FRG
KDM5D	FRG
KDM6A	FRG
KDM6B	FRG
KDM7A	FRG
KDM8	FRG
KDR	FRG
KDSR	FRG
KEAP1	FRG
KEL	FRG
KERA	FRG
KHDC1L	FRG
KHDRBS1	FRG
KHDRBS2	FRG
KHDRBS3	FRG
KHK	FRG
KHNYN	FRG
KHSRP	FRG
KIAA0020	FRG
KIAA0040	FRG
KIAA0087	FRG
KIAA0100	FRG
KIAA0101	FRG
KIAA0125	FRG
KIAA0141	FRG
KIAA0196	FRG
KIAA0226	FRG
KIAA0226L	FRG
KIAA0232	FRG
KIAA0247	FRG
KIAA0319	FRG
KIAA0319L	FRG
KIAA0355	FRG
KIAA0368	FRG
KIAA0391	FRG
KIAA0408	FRG
KIAA0430	FRG
KIAA0485	FRG
KIAA0509	FRG
KIAA0513	FRG
KIAA0556	FRG
KIAA0586	FRG
KIAA0753	FRG
KIAA0754	FRG
KIAA0895	FRG
KIAA0907	FRG
KIAA0922	FRG
KIAA0930	FRG
KIAA1024	FRG
KIAA1033	FRG
KIAA1045	FRG
KIAA1107	FRG
KIAA1109	FRG
KIAA1211L	FRG
KIAA1279	FRG
KIAA1324	FRG
KIAA1462	FRG
KIAA1467	FRG
KIAA1549L	FRG
KIAA1551	FRG
KIAA1598	FRG
KIAA1614	FRG
KIAA1644	FRG
KIAA1654	FRG
KIAA1661	FRG
KIAA1731	FRG
KIAA1751	FRG
KIDINS220	FRG
KIF11	FRG
KIF13A	FRG
KIF13B	FRG
KIF14	FRG
KIF15	FRG
KIF16B	FRG
KIF17	FRG
KIF18A	FRG
KIF18B	FRG
KIF1A	FRG
KIF1B	FRG
KIF1C	FRG
KIF20A	FRG
KIF20B	FRG
KIF21B	FRG
KIF22	FRG
KIF23	FRG
KIF24	FRG
KIF25	FRG
KIF25-AS1	FRG
KIF26B	FRG
KIF2A	FRG
KIF2C	FRG
KIF3A	FRG
KIF3B	FRG
KIF3C	FRG
KIF4A	FRG
KIF5A	FRG
KIF5B	FRG
KIF5C	FRG
KIFAP3	FRG
KIFC1	FRG
KIFC3	FRG
KIN	FRG
KIR2DL1	FRG
KIR2DL2	FRG
KIR2DL3	FRG
KIR2DL4	FRG
KIR2DL5A	FRG
KIR2DS1	FRG
KIR2DS2	FRG
KIR2DS3	FRG
KIR2DS4	FRG
KIR2DS5	FRG
KIR3DL1	FRG
KIR3DL3	FRG
KIR3DS1	FRG
KIR3DX1	FRG
KIRREL	FRG
KISS1	FRG
KIT	FRG
KITLG	FRG
KIZ	FRG
KL	FRG
KLC1	FRG
KLC2	FRG
KLF1	FRG
KLF10	FRG
KLF11	FRG
KLF12	FRG
KLF13	FRG
KLF15	FRG
KLF2	FRG
KLF3	FRG
KLF3-AS1	FRG
KLF4	FRG
KLF5	FRG
KLF6	FRG
KLF7	FRG
KLF8	FRG
KLF9	FRG
KLHDC10	FRG
KLHDC2	FRG
KLHDC3	FRG
KLHDC4	FRG
KLHDC8A	FRG
KLHL1	FRG
KLHL11	FRG
KLHL12	FRG
KLHL18	FRG
KLHL2	FRG
KLHL20	FRG
KLHL21	FRG
KLHL22	FRG
KLHL24	FRG
KLHL25	FRG
KLHL26	FRG
KLHL28	FRG
KLHL29	FRG
KLHL3	FRG
KLHL35	FRG
KLHL36	FRG
KLHL4	FRG
