id	GSM5176138_con	GSM5176139_con	GSM5176140_con	GSM5176141_con	GSM5176142_con	GSM1332201_con	GSM1332202_con	GSM1332203_con	GSM1332204_con	GSM1332205_con	GSM1332206_con	GSM1332207_con	GSM1332208_con	GSM1332209_con	GSM1332210_con	GSM1337304_con	GSM1337305_con	GSM1337306_con	GSM1337307_con	GSM1337308_con	GSM1337309_con	GSM1337310_con	GSM1337311_con	GSM1337312_con	GSM1337313_con	GSM5176143_treat	GSM5176144_treat	GSM5176145_treat	GSM5176146_treat	GSM5176147_treat	GSM5176148_treat	GSM1332211_treat	GSM1332212_treat	GSM1332213_treat	GSM1332214_treat	GSM1332215_treat	GSM1332216_treat	GSM1332217_treat	GSM1332218_treat	GSM1332219_treat	GSM1332220_treat	GSM1337327_treat	GSM1337328_treat	GSM1337329_treat	GSM1337330_treat	GSM1337331_treat	GSM1337332_treat	GSM1337333_treat	GSM1337334_treat	GSM1337335_treat	GSM1337336_treat	GSM1339633_treat	GSM1339632_treat	GSM1339631_treat	GSM1339630_treat	GSM1339629_treat	GSM1339628_treat
LIPC	3.3578353	6.1684038	5.1552332	4.0793057	3.9945582	4.147921	4.1597272	4.393627	4.5501253	4.997085	4.8989877	3.541511	3.980989	4.240532	3.2053227	4.6850076	5.57872	3.2069369	4.13546	2.4595999	4.2858607	4.7033837	5.3665671	6.3818963	4.1731227	4.7082151	6.0107632	3.8084081	5.2307177	3.6280503	6.8532061	5.3449214	7.5071011	7.6411791	4.769528	7.135017	4.6830523	5.47407	5.554019	5.7547164	5.0867427	3.7780177	6.8765295	6.8128868	6.4915833	6.0567005	6.1638508	4.9128653	6.9363372	5.2953396	6.4790449	6.02177	4.1632682	4.5855571	6.9641984	4.8159889	6.695921
LRCH1	3.1811346	3.8791936	3.8329386	3.8694699	5.4362661	5.4139505	3.307671	5.350111	4.8146132	5.463532	4.8720266	5.980575	6.016527	5.1285366	5.3415161	5.7246251	5.4704671	5.5812621	5.6034398	5.2909559	5.363579	4.1745133	5.9478153	6.185354	5.4877792	3.2995696	3.9944189	4.2773554	5.873073	3.670696	6.2552008	2.747307	3.5838014	5.211979	4.8847	3.307671	2.3499909	4.317282	3.711011	3.218711	2.4056408	4.2845665	4.3393975	1.8594866	2.680996	4.1750986	4.2652674	4.4401026	4.744486	1.8772047	4.7054167	2.957647	4.7820622	3.4821354	2.1106755	4.1220806	4.4108628
NR4A3	5.5435387	6.5107993	6.6048821	4.9570326	6.2255105	5.4841533	7.3322512	6.720457	7.3853019	6.32391	7.1552816	7.630787	9.524862	5.7359308	6.3092158	8.8831638	5.7437014	5.6468765	8.1899409	7.4023658	5.713517	5.875483	7.3437527	7.3447673	9.0572091	6.252061	6.2074874	6.4280907	5.6031437	6.477672	6.1398184	5.9631254	4.96023	4.7581826	5.160868	5.886203	5.9939396	5.955004	6.049824	5.5854171	5.596707	5.7814027	5.2403651	5.9812753	5.4795727	5.5536465	5.3664678	5.5620376	5.6926079	5.820066	4.8172187	6.396276	6.1514398	5.7098459	5.6857472	5.7535	6.0703871
USP9Y	4.8453006	5.4057762	6.0264135	5.7611882	6.0673455	4.2518687	6.2488387	4.987748	6.1268433	6.910833	6.618724	2.857278	6.357396	6.5439338	6.4410046	6.7384651	6.0357717	4.1615772	6.2879781	6.6716055	2.382196	2.1785463	7.0144654	6.7856975	6.5620247	1.7053031	2.4503008	1.0793277	5.0002032	5.7241641	5.9692111	4.6450883	4.0603003	5.1335048	2.593108	1.992768	2.7401944	2.893111	7.217164	4.7896386	5.5867406	4.7471237	2.9258753	2.8405443	2.8473345	2.3008395	6.665422	6.4710425	3.3481675	2.6138622	2.7490076	3.831349	2.4718323	1.9510788	1.9797157	4.7898123	2.0411367
RP11-769O8.3	5.0815708	4.5305156	5.3860275	5.096165	4.0604308	4.9323264	4.977513	5.651486	6.9009741	6.728194	7.0455376	5.332147	6.030712	6.1109973	5.3253196	5.8977655	5.4023591	5.8349794	6.5128575	6.5562577	5.1002251	4.7386895	5.9951456	6.3424646	5.8072245	6.0388442	5.9783812	5.6256946	4.955735	4.8915866	3.8483869	5.7110476	2.8842186	3.9852505	5.475018	5.291183	4.972542	2.856129	4.34452	4.8166054	4.1158902	5.1506364	3.3624877	4.3714723	5.1960855	4.5819828	4.2930546	4.8813345	4.9146118	2.7157355	5.7884515	5.62994	3.9982044	3.5223642	5.2560298	2.7980725	3.2327958
NPTX2	6.6060638	6.9237314	6.6908102	7.4897169	6.9675617	8.2532534	7.5036042	7.88938	9.2543502	8.325275	8.491702	7.718106	6.072196	8.7243344	6.8899429	9.0864683	6.5156949	7.1581281	8.1164127	7.2564103	7.9662915	9.7439683	5.3754099	5.7419852	7.0922942	9.5139141	8.8855304	8.8506156	9.3003412	8.9100385	8.5568301	10.2687497	8.719114	8.6145132	9.578794	8.738069	9.1079451	7.464191	7.124876	7.3674992	8.1013896	8.2610534	8.342519	9.4762408	8.9077323	7.2728913	9.6301441	7.5598061	8.9940051	10.7500114	8.3809401	7.864204	10.1299076	8.5984779	7.8889452	9.1212804	8.3997365
FNDC4	8.185843	7.9720208	7.9287646	8.2530791	8.431657	8.4285518	9.4179143	7.616155	9.6598475	9.391069	8.230701	9.112734	8.814461	9.0863107	7.0059258	7.7096212	6.9402947	8.6464766	9.2612153	9.1436786	9.1651815	7.3986945	6.3048297	7.3160763	9.1618652	6.150171	6.12412	5.9931045	6.7056578	7.3740871	5.6861344	6.5528793	7.1667957	7.5912703	7.673876	6.680316	5.9816537	7.024263	6.744977	6.5354869	6.1710242	7.3701222	7.277407	8.0927454	8.0296464	7.5266693	8.4855595	8.1087367	6.8578404	7.6664782	7.6442027	8.967341	6.8859361	9.2187879	8.0433654	8.3182517	7.5177879
CSN1S1	8.7170814	6.5738926	8.3565168	5.1251751	7.7229236	10.6264108	7.706897	10.768568	7.6513511	4.287946	6.1369803	3.871093	6.826368	7.3145941	10.0030001	3.0280401	6.7522369	7.1145858	8.9992347	8.0667886	11.2522986	7.5818241	9.6696528	10.1991128	10.0182424	9.6612666	9.3727694	10.162244	9.6361817	9.2949232	8.4897206	10.0763065	11.3895914	8.2381422	12.749386	10.539201	12.6049576	10.915583	11.031513	12.0245316	6.9025994	12.0260454	11.3292061	8.0759185	9.0336964	5.9231195	9.3893121	9.2158043	10.7708074	10.9525761	11.1624773	11.80364	10.5713588	7.2248822	10.1741443	10.5051239	10.0783946
CXCL3	6.2427789	2.9195035	6.015604	3.6863207	7.0756122	6.0364294	7.9953643	7.428564	7.5090857	9.199986	9.3071171	7.87224	8.774924	7.0371687	4.5052399	5.795026	2.3565373	4.8748559	10.1906745	9.00119	5.6110444	3.7263336	8.8300612	9.0448862	8.9725715	9.0478108	2.8077468	5.7117841	6.3215524	6.8308658	6.4972263	5.2515583	4.6802407	4.7447069	4.815257	4.858164	4.4820731	3.621094	3.014045	2.0872607	3.8312543	5.4866909	3.7717175	4.9849259	2.4596994	3.0093847	5.6272429	5.2611477	4.4279417	1.8988587	5.6740767	3.167726	5.7679306	3.7546099	3.7117194	2.2345345	5.800875
LOXL1	7.0146228	8.7700456	7.1617701	8.6230799	9.3592885	8.1710426	4.9505685	6.796665	9.1048504	9.084144	8.5488984	8.966733	9.807178	9.2577323	9.2026458	9.9653202	8.3264225	7.7515831	5.2706045	8.6726423	9.6063663	9.8465771	9.2477381	8.760836	8.7527123	10.0360881	10.6104184	10.1577814	10.4242414	10.3326516	9.4339389	10.143995	9.5088101	9.3250194	10.351636	9.437209	9.5690102	9.836724	9.708003	9.4709598	10.0625767	9.1007884	8.7595591	10.1056483	10.1309735	9.3449144	9.8823356	8.5211193	8.8359456	10.6854997	9.0793628	7.706325	10.4141745	11.1664036	8.4528658	9.3081581	9.5271427
MEST	9.5017793	8.9313372	6.8037617	9.324475	8.8183174	7.8517155	7.1876481	7.76728	8.5481851	8.804879	8.0728772	8.285123	8.76269	6.9308765	8.5125683	8.9821002	5.6649876	11.5047361	7.3314746	9.979046	8.6562584	10.7182068	9.4906078	8.9986692	9.0772768	10.3583616	9.7246804	9.6741953	8.7152995	9.8113376	6.3193159	11.5365858	10.0736101	10.6332521	11.001943	10.255852	10.9428501	10.021088	10.215877	10.2142194	11.0545606	9.772616	8.7858274	10.5068525	10.0770669	10.8321189	9.14775	9.4888091	8.8454959	11.7393141	8.7457525	9.293813	10.0818222	10.2991653	9.5472185	10.787704	9.0163248
CLDN5	8.7867634	8.8829966	8.1430067	9.4259285	8.8803111	7.4696464	8.350017	8.587751	9.304027	9.314341	8.4834316	10.190687	9.800879	9.0944944	8.5080518	8.4635661	8.7344977	8.4827092	3.7464236	8.2459543	9.3488286	8.9321731	8.1141509	7.5953168	7.4527336	5.9065026	7.2895407	7.9722324	6.6405057	6.6716609	5.7249691	8.7401351	5.605741	7.7092679	9.096106	6.570616	7.4179843	7.117101	5.906129	7.603649	6.1426263	6.8836346	6.2688404	8.3860798	8.4746052	9.1264807	7.2029727	7.8994815	6.4937959	7.0930665	6.5625161	7.042407	7.4345134	8.92263	7.3982359	6.8016165	6.77216
INHBB	5.8044785	8.0860901	6.3075059	8.1108281	6.8319801	8.2158057	7.8664087	8.371341	8.0919953	8.259833	7.8599518	9.223174	9.326088	8.3840844	7.3920293	9.2328516	8.0667606	8.5315583	8.5881522	8.7763257	7.9539726	6.7793458	7.155673	6.8503341	7.2383707	6.9106105	8.4029763	7.8970764	6.8466141	7.8628948	6.0816696	7.5509489	6.7337374	7.5716972	7.513188	7.004787	6.5403169	5.872763	5.124222	6.17987	7.0081383	7.0515583	6.124395	7.45417	4.2389322	7.5840899	6.7272399	6.7235553	6.5069589	6.6098718	6.2306057	7.395817	6.9278869	7.5949185	7.1977707	7.7569145	6.1846433
EIF1AY	5.9787439	5.5866112	5.6480336	5.383717	5.5074945	4.0019812	7.4504305	3.821092	6.978953	6.636568	7.5379489	2.866541	6.832522	7.1634945	6.3814909	7.1232353	7.1436115	4.4433254	7.9791986	8.0286377	2.709212	3.5086385	6.7597112	6.2808815	6.3007487	2.8958576	4.0013063	2.4922307	3.7918288	4.9742989	5.4804396	4.9577318	3.8839009	7.4180129	3.971507	4.094202	4.6603356	2.733396	6.895741	4.5520733	2.2876582	2.3070607	3.0799313	2.001576	2.9879983	3.3720061	7.1956533	8.4082884	3.0078064	3.0851578	3.8980152	2.029451	3.5707508	2.3413205	4.0589887	4.2722427	4.812964
ZBTB16	10.3546232	9.9286159	9.6928066	10.0280963	9.8976252	10.2003038	11.5643731	11.488697	11.3913313	10.602829	10.7178448	8.758963	9.559143	11.2959501	11.7076402	9.2739743	9.5080672	10.8600618	7.5226551	11.0414347	12.1714412	9.7336501	8.1621573	8.0231945	9.0516748	7.8154415	8.245589	8.0229335	7.8030639	7.5527911	8.0956767	8.8727645	8.9750143	8.8760132	7.508523	8.037019	8.0428672	9.249535	8.286279	8.0657622	8.6946067	8.4290996	9.0983639	8.5936457	9.0706295	10.069621	9.0080601	7.7800046	10.4116199	8.6348062	8.0702096	9.023757	10.8923783	9.9258514	10.4014918	11.8421487	7.5454165
PTGDS	10.9060501	10.357312	11.1738918	8.5943721	10.3563926	9.6833905	9.5396996	10.333907	8.8133136	8.646861	9.2781888	9.334074	11.066329	9.6601242	10.4373141	11.1201794	10.1947678	11.6066593	8.3406867	8.8787729	10.7428767	11.0028892	12.6178644	12.385363	10.9624235	11.2652541	11.8683264	10.4510013	10.8491277	10.2665651	10.2464582	11.910613	12.5147889	11.6444492	11.151518	12.542699	10.779481	12.758171	12.724232	12.0225944	12.7242324	11.1755251	11.7690874	12.3486435	12.3666096	10.3052137	9.6604844	10.8509044	11.7004859	11.4457393	10.871509	11.94559	11.1534379	9.9427779	11.0267182	10.814056	12.6484348
LOC100506282	4.6207721	5.353612	3.6582882	3.775861	5.4593635	4.7531836	4.4863867	5.588005	4.2384774	5.723479	5.0746219	5.162128	5.189415	4.640856	5.333176	4.2950373	5.3340118	5.3077328	5.5412073	4.2847373	4.7653417	3.8303525	5.5919437	5.7277368	5.0220625	2.4479179	5.5291029	4.5703773	4.6493669	3.2850991	2.6977993	4.8474751	4.666083	2.6022528	2.077168	1.920931	2.2470243	2.901207	4.261308	3.8776352	5.205545	4.6102689	3.9555608	2.4193521	1.0827882	4.7871824	4.4690189	3.3297959	4.2587685	3.1254774	5.818398	4.438161	3.8700596	4.957811	3.9030771	3.9118401	4.3764689
SBNO2	6.409244	7.5390678	8.4075055	7.9777667	7.9032774	5.3117933	6.8591135	6.360201	8.0443933	9.007653	6.2886035	9.363313	9.32835	8.2419323	6.3366139	8.1614654	6.4695856	4.3058258	8.9216902	7.8033166	6.8606474	7.5228861	7.4897845	7.2711756	8.6004773	6.3093959	5.2795468	5.2743128	6.5084678	6.8393867	7.2662876	5.5958664	7.2504104	6.1046401	5.780816	5.961971	4.7258986	7.589483	7.870917	6.0064226	5.7079315	5.1413893	6.9237503	6.6879875	6.32031	4.7543604	7.226856	4.2768879	6.7444585	6.9157259	6.7045269	4.421321	6.0899071	5.4244298	7.0095809	6.4299747	7.3852682
ZBED8	4.271824	6.8681247	6.1505779	5.9964848	6.9713549	6.3010998	4.1735699	7.376273	5.128433	4.41825	6.222504	4.352073	3.88209	5.8815094	6.3708297	5.5783951	5.6077987	6.4988374	3.8908968	2.2130954	6.6211594	6.3231615	6.4221947	6.8041531	5.7114193	5.1115384	6.32274	6.4205418	6.3316462	6.4638106	7.1103336	6.1490762	7.2691415	6.4305088	7.282637	7.449365	7.5336845	6.096949	6.625196	7.3943998	6.8183625	6.899603	6.2405667	6.2586234	6.853675	7.0670887	5.9959813	6.8625175	6.0965519	6.672218	6.8278466	6.95724	7.055221	7.001665	7.0786748	6.0155469	6.5808827
KDM5D	6.8304486	7.8597998	7.5722716	7.598065	7.1499566	4.3267645	8.981833	4.794474	8.4997378	8.882464	8.8561573	5.732611	8.773789	9.2202944	9.2015248	9.5251892	9.2719597	4.5468911	8.3250852	8.9334822	3.9627879	4.2907298	9.5204531	9.7598807	9.2312234	5.7715503	5.9811159	2.8454295	5.8302361	7.4908718	7.7974767	3.6868298	5.6968008	8.5373849	4.566714	3.960932	4.4629479	4.78407	8.862959	4.6779662	6.1457512	4.7738573	6.5892459	5.7096395	4.5384954	5.4298839	8.2564613	8.3868603	6.9019454	4.3328581	3.6741227	4.524311	4.2188007	3.983022	5.5582268	7.5777254	5.0933931
FOXC2	5.3061479	5.6324793	5.4271471	5.09848	5.5135339	6.027685	6.2605248	4.148321	6.7193683	6.673756	5.22332	6.276215	8.479062	7.2402037	6.7840921	5.889031	5.5195532	3.6612754	6.4456	4.9299725	6.7693701	5.0684564	6.1159704	6.6977729	7.7769632	6.2953568	5.7278168	4.7924992	4.8343629	4.1923655	5.3550124	5.0069988	3.8815588	4.3442158	4.395095	4.437515	6.297712	4.356518	5.980699	4.5738133	4.5918606	3.9483821	5.1825013	4.7999409	4.5561781	5.3277579	5.2101121	5.3475189	5.7123535	4.1002795	4.0479926	5.312451	4.1863431	6.4789194	4.8340913	3.496394	6.00111
NR4A2	6.6137977	6.3393607	8.6443282	6.8925003	8.4325802	8.3106634	9.3436917	9.423837	9.9236237	9.13828	9.7134828	8.908725	9.737768	8.9004976	7.7340417	9.7930355	6.5790344	7.5474099	7.3502411	9.088528	7.4044299	6.3922689	10.4833913	10.4100013	11.3087424	7.14872	7.1678803	6.1336279	8.1621712	8.447331	8.3894599	7.7088685	7.0877634	7.0178343	8.143187	7.62789	7.3036854	6.351612	5.938118	6.2702805	5.4197238	7.9126023	7.1256798	6.9968148	6.4233854	6.8186894	6.4484143	6.1766889	6.8074777	7.1966539	6.2736999	7.590481	11.2238553	6.906804	7.3983212	7.1550574	6.9692863
COL5A1	8.1924603	9.3693795	8.7760753	9.5675465	9.1742229	9.0220838	8.06374	8.444311	9.3193195	8.9074	8.6181621	8.678372	10.545974	8.5767972	8.5887287	11.1052182	9.1221544	7.8795127	8.9363736	9.6576142	7.8620458	11.5375454	10.870419	10.6831066	9.1868112	10.7303603	10.9714489	11.5253671	10.9201612	10.9659106	10.7173215	12.2229622	10.6680011	9.8427335	11.161185	10.247791	10.3024775	10.744105	10.491056	10.2470241	10.220142	9.6550706	9.7267523	10.0419821	9.4820884	8.8944702	10.6289028	8.4025895	10.1184785	12.0583483	9.4904011	7.816296	10.3540884	11.8798984	9.7954131	10.3061328	10.3997907
FOSB	5.4598763	9.5072832	8.4552075	6.4975264	9.2149414	10.39281	10.5901433	11.798442	11.6236122	12.70843	12.3392836	12.024378	12.360495	11.0866105	11.1819346	11.7888883	5.1380018	10.9302475	11.0003735	12.5157471	7.3925109	4.7468962	13.3987023	13.5657729	12.0375557	8.8917271	9.6024112	8.3944757	8.6375687	8.5262659	8.9191157	9.9199943	8.3968731	7.1965914	9.691494	7.96584	5.071498	5.134914	7.066887	4.8012909	4.535411	9.2167872	8.6527214	7.3699771	7.8314046	5.5718022	6.8645845	6.9153906	7.0712888	8.9552977	8.405937	5.369437	13.4325271	4.6333543	8.8623345	6.0667311	9.8204658
ST8SIA1	3.5539934	3.5110229	5.9599613	4.794696	4.8926086	3.7475726	4.6589382	4.944839	3.1160695	3.820877	6.0825144	2.605146	3.431961	3.6476206	4.0586873	4.3953057	4.3668627	4.1851573	1.3348581	4.208968	4.0605919	4.363633	4.5075223	4.0871706	3.3355296	3.1057357	6.3022445	6.3550401	5.6927185	4.514087	4.6505613	4.8796884	5.8684506	5.0873721	5.895684	3.901172	4.6325303	5.587759	4.913564	5.8736232	3.8363823	4.680545	3.929935	5.289938	5.7236414	5.4285623	4.6702966	5.4523633	5.0233491	5.7290563	4.1655315	4.502344	5.0727948	6.5270751	4.14107	5.6500275	5.5685104
NLGN4Y	6.0393179	5.7155591	6.2609051	5.7701304	3.5741209	5.6426263	6.1241581	4.977691	6.5607955	6.701344	6.1501013	2.776417	5.837912	6.0277168	5.9716283	6.419495	3.542277	2.8060746	6.9058681	6.7776538	5.2977402	3.069186	6.9134996	7.4456549	6.5671565	3.1131771	1.5276929	2.8221688	3.6688248	5.515345	5.6146084	5.2785247	4.6278134	6.6005912	2.810351	3.537169	4.5012935	2.920269	6.857807	2.3467411	3.1826326	2.6899674	2.2562993	2.5382531	3.1795564	4.7418221	6.3656851	5.0705231	2.7037041	4.7489867	2.9334159	2.271937	5.226788	3.7410669	4.9167231	3.8714449	5.9960318
CXCL2	8.2426939	7.0703299	7.5242371	5.319436	8.1257775	9.283666	9.7423487	9.114321	9.7108835	10.750942	10.8247254	11.170879	11.359214	8.9365526	8.7510716	8.4146437	6.9071493	7.7659848	11.0245412	11.5645047	5.6491078	6.5368962	11.0825313	11.4235542	10.9086664	12.4287214	7.9423344	6.3608317	8.2262436	9.0921361	8.6231439	7.8243174	6.5209731	7.6508251	7.678611	6.729867	6.7848064	6.140048	6.684588	5.1545793	5.2480611	7.9462531	6.9803953	7.0073514	6.8186026	5.9180546	7.2778414	7.1512379	7.2138869	7.4970203	6.7647474	5.531191	9.510227	7.2555494	6.1735141	6.6814047	7.6621228
SCG2	7.4349424	8.0905193	6.1986723	7.8600043	5.0615659	8.9751764	5.5549956	6.077559	6.2199032	5.833268	7.8533517	7.248457	8.47482	5.8198171	6.4364774	9.6158498	7.6478586	8.2797612	5.946507	8.0808888	7.3739824	7.6035324	5.4819213	4.8726272	7.377166	8.8100685	5.6978379	7.2913235	8.617333	8.1514366	8.3223392	8.9548509	7.1665793	8.8732189	8.448189	8.52868	8.7701832	8.369299	8.53216	7.991486	7.3942718	9.068332	6.3612504	9.2044396	7.745648	8.2744527	8.8013609	7.1275003	8.3672634	9.9731972	7.5428359	7.821552	10.0545898	7.7109544	7.5972193	9.0286734	9.0827421
LGI2	5.398824	5.0092623	5.677443	5.0310964	5.632111	5.3616372	3.8902336	4.391673	4.2976111	5.313907	4.7335971	4.906576	5.558733	4.6030703	4.1861506	4.8281248	6.45321	4.7534706	4.2250987	4.1291254	4.2619155	6.7927945	6.5288712	6.4620422	7.7364693	5.7680954	5.8379963	5.8674306	5.3733493	5.4852905	6.9963129	8.7849962	7.2238491	7.5428673	7.784396	8.335808	6.2913101	7.525589	6.428859	4.9834074	4.7177911	4.0777785	7.3195901	7.5456076	6.1620829	4.8333996	7.4738528	4.3606191	7.7045624	7.0823772	8.0487057	5.023961	6.6430996	6.9345613	6.4362541	5.0300045	7.0159395
IGLC1	7.7938179	8.638164	8.697583	11.9512414	9.2294248	6.6969486	5.9785624	6.834302	6.8860668	6.81524	7.4439507	5.627287	6.995393	6.6195529	8.9882213	11.2013642	6.3137248	9.2143819	3.8671029	9.4373222	4.426061	8.887653	9.7762415	9.0618286	8.3867461	13.2878841	10.8812297	9.343756	10.0393488	9.1910458	9.7917625	10.3173602	9.3637496	11.4267557	9.684571	12.564407	8.2829319	12.006724	11.710721	11.5703868	12.801579	11.3459945	9.4976488	11.9972883	11.9889716	9.9290221	6.0898596	9.910185	10.0903363	10.1352736	9.1662891	4.203322	9.350015	10.2602519	4.6230856	9.3427353	11.3508106
CCZ1B	6.6172403	6.039631	5.6173288	6.8613596	4.0043476	6.0176115	5.9613007	5.203158	6.7194214	6.974692	7.5836116	5.708826	6.429366	6.6201135	6.7023789	6.5599102	6.8625904	6.8625904	7.1184361	7.3473654	5.6628252	5.9886604	7.3632563	7.4418681	6.6830712	4.9068424	6.6558404	5.8456583	6.0542633	5.8980487	5.7330644	5.8666325	5.4375178	3.512036	6.181385	5.304566	5.5558117	5.519297	6.293245	5.2649305	4.0314093	5.6126336	3.7883466	5.9381591	5.5236274	5.5858429	3.4808246	4.53993	4.2581189	3.8186169	7.0059523	7.107917	4.8615459	6.7823861	6.6482969	5.1942583	5.5177303
MCM3AP-AS1	6.6307348	5.5740351	4.0401548	5.2579288	5.708772	4.0983843	4.1322802	6.196727	5.9721984	5.730621	5.774753	5.639296	5.688817	5.5220903	4.9868564	4.8249873	5.6814233	5.5082102	5.3166633	5.5314308	5.4693414	5.2319232	4.1632769	4.8180084	5.5052768	4.0567276	4.2928189	3.8727071	3.7758801	5.4934843	3.6651464	5.8352338	4.2151433	3.5938394	4.757122	3.79187	2.7636761	2.584465	5.057952	5.0370593	5.8052938	4.8367743	4.5526759	5.0341907	5.5806442	4.9822101	4.015041	1.9435565	3.6242483	5.7500223	5.3395531	4.954086	4.0750727	4.3508209	4.7537486	3.7379334	1.1564279
RGS13	4.7648674	4.1847139	6.560438	4.4374113	3.6958036	6.6484285	4.1372223	5.13203	5.7765687	2.426933	5.3796497	3.476798	4.323686	3.5992294	5.4521327	5.303857	4.3226974	5.2441671	5.4478744	6.5707929	6.2887205	3.0781896	5.18295	2.0736715	4.1483508	4.0687467	6.5748385	6.18696	5.9619222	4.7399918	6.2492689	5.785992	6.8250799	6.2323574	5.329921	6.794027	7.1361998	6.310834	4.650205	6.9979131	5.5171385	5.4289654	5.7642291	5.2363976	7.1821158	6.3878936	5.0246018	7.6762432	6.7346005	5.5248717	5.2105669	6.954998	4.3967393	5.9065469	4.0781367	5.4039218	5.9828518
GDF15	6.7229815	6.9833719	6.6080594	6.1204076	6.3322258	6.4186462	5.6284218	6.726768	5.9924898	7.772862	7.1592337	9.289404	9.292805	6.9742563	6.9563562	7.8010146	8.0351156	6.2222165	4.625319	4.341406	6.6753052	6.0773848	6.842666	6.2991439	7.8443319	3.8318994	6.2877238	4.7193954	5.3627994	4.5810763	5.8177294	5.5705245	5.385564	5.8895888	5.83902	6.688419	4.8382882	5.73005	6.566699	5.1428271	5.1903812	6.8082402	5.9624546	6.494369	6.7445541	5.0388565	5.0296473	4.8870559	4.4554978	6.8128236	5.2763167	6.287682	5.014467	7.4084241	6.3503264	5.1420792	7.0515808
COL1A1	8.4387592	8.7671461	9.0523034	10.5472577	9.1753945	9.3738852	8.3321605	8.609872	8.9515548	8.757124	8.6759324	8.94991	11.829589	8.5668158	9.3700131	12.6658178	10.4378294	7.7845214	7.454823	8.6807891	8.7139042	12.640876	11.9672327	11.7163473	10.6040356	12.08092	12.0533656	11.7182276	12.0387264	11.6982841	11.500477	12.9718217	11.4356829	9.8825404	12.146259	10.639284	11.0136332	11.759945	11.136523	11.0799903	11.5460586	10.3341206	9.9558881	10.4296402	10.4816463	9.4433267	10.5639952	9.2313602	10.7730355	12.0097368	10.552662	7.849516	10.5560201	11.9515107	10.7791169	10.5039248	11.1432927
RTP4	8.7665089	7.44335	5.7358212	6.0033462	5.7150842	6.8648624	6.5664937	5.67538	4.8617753	5.582771	5.7316309	5.936826	5.486448	5.2837553	5.4508918	6.0343331	7.0414251	5.8019958	3.4468299	5.0028251	4.8770021	6.9160197	7.0830821	6.9782089	6.2931856	5.7846571	7.6020508	7.7212793	6.3677274	8.0247202	6.1659678	6.115991	7.4768563	7.7287475	7.597404	7.461302	8.2758651	5.273468	7.053865	7.3770948	7.7011793	6.5156991	6.7825248	7.2222931	7.8153248	7.4713172	6.6430997	9.3050097	7.2695575	6.495592	6.8665696	7.361274	6.4239707	5.9615668	6.6761081	6.3002442	6.5234401
PTGS2	6.93313	6.4678281	6.1126942	5.2035682	6.4165525	7.8437366	8.0496495	8.11172	8.4925978	8.751114	8.5017528	9.310628	10.995332	7.5207689	7.3696171	7.6996378	5.9326335	6.0011844	9.7006609	8.6450966	5.0066341	4.9074995	9.0792283	8.9655362	8.643935	9.9807871	6.3517584	5.7924967	7.067435	6.4928428	6.3122811	6.3929528	5.7146908	5.3992308	7.678906	5.798323	5.9788436	5.369843	4.859897	5.6996761	3.9454324	6.5637614	5.5967738	6.1228324	5.3098072	6.2780863	6.2640312	2.5098569	6.795909	5.7813761	4.9276815	5.604206	9.380319	5.9372553	5.2554399	6.1907779	6.6578031
RGS1	8.0758986	7.6258843	7.8758553	6.7747863	6.1396715	9.2116238	8.6199307	8.935188	8.2257088	8.021672	9.3724556	7.360514	5.165925	8.9810775	8.3994832	8.2505648	4.519827	5.4142404	7.1996722	10.0301869	6.142238	5.7563314	8.4251707	9.0358998	8.9920256	7.110647	7.6819703	4.8847914	8.4556361	8.5360614	6.828839	7.1817504	6.7179544	6.5865611	6.88065	6.491487	4.5147408	5.685158	7.142661	5.7631684	2.6995706	8.8460177	7.8532969	5.5350057	5.9129023	4.1921597	5.3378981	5.0176399	6.9413437	5.5482679	4.7218773	5.237473	7.0584305	4.2660374	5.5319753	5.0392185	6.851925
CLIC3	3.2496931	3.1071208	3.7456645	5.7411647	4.9110914	4.0411085	6.4541353	6.721447	4.3737323	4.042086	3.6726567	4.177432	3.836929	3.5192545	4.4397464	5.0242916	2.5485336	3.7215778	2.1728532	2.9537132	4.723213	5.4726594	4.9852983	4.4053937	2.6472697	4.8413678	5.2698996	5.7418078	6.0768779	6.1240152	4.5349865	5.3825623	4.2851929	4.5552264	6.59664	6.969102	7.2792266	4.257746	4.531849	7.0764032	5.3465722	5.0750557	4.3839598	5.9308202	6.0519557	3.8754925	5.6053345	6.4164123	4.8284775	5.6496871	4.4708928	4.581953	5.9450867	5.6342682	2.9511662	4.5577016	5.9040807
CCL20	7.0705605	5.5929857	5.389718	5.7407584	5.0599033	4.0322999	8.7740635	3.501942	10.0670629	4.716435	5.1185641	12.019418	9.985382	4.9539409	3.428693	3.6031717	2.5743545	3.3545123	11.1163971	9.302779	3.2426857	3.4148305	3.505808	3.7877952	7.1447047	9.782479	1.69579	2.2328488	6.7746884	1.9900946	1.6515558	3.9666548	3.4203273	3.3887119	3.411841	3.814014	3.4533084	4.381246	3.728063	3.4527035	3.5335729	2.5108418	3.979345	3.7078351	3.1910532	2.5282134	4.1713812	2.9721565	3.9532285	2.927014	3.2769244	3.182887	2.8631564	3.6327027	3.077314	3.2540243	4.1229107
