"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SMAP2",1.0663413875016e-250,-0.627436033250869,0.066,0.317,2.28378334961219e-246,"Fibroblasts","SMAP2"
"FERMT3",4.62990987533971e-249,-0.591680160895248,0.051,0.286,9.91587798001506e-245,"Fibroblasts","FERMT3"
"STMN1",1.4315301927985e-248,-0.718958340459707,0.108,0.397,3.06590821391655e-244,"Fibroblasts","STMN1"
"FGFBP2",5.2546377841291e-247,2.27575285611593,0.546,0.159,1.12538577422693e-242,"Fibroblasts","FGFBP2"
"CD14",7.77806050289964e-247,-1.80500590901803,0.275,0.552,1.66582721790602e-242,"Fibroblasts","CD14"
"MEDAG",8.75323948876129e-247,0.754947987228323,0.613,0.188,1.874681301308e-242,"Fibroblasts","MEDAG"
"FTH1",1.02032576409042e-246,-1.26120155342261,1,1,2.18523168895246e-242,"Fibroblasts","FTH1"
"CD4",1.02973144415851e-246,-0.757557456590164,0.102,0.375,2.20537583395428e-242,"Fibroblasts","CD4"
"LRRN4CL",1.39267617727537e-246,0.675953609323957,0.456,0.063,2.98269456887066e-242,"Fibroblasts","LRRN4CL"
"CFI",2.95407366027671e-246,0.952245226305453,0.583,0.188,6.32673955821463e-242,"Fibroblasts","CFI"
"YIF1A",6.19606997035358e-246,0.724997032403693,0.706,0.314,1.32701230555063e-241,"Fibroblasts","YIF1A"
"FAM49B",6.76776732326759e-245,-0.796388534802096,0.135,0.416,1.44945272762422e-240,"Fibroblasts","FAM49B"
"PTPRE",9.69461453556498e-245,-0.847944537396584,0.14,0.427,2.07629559508195e-240,"Fibroblasts","PTPRE"
"ENPP1",1.53509960968873e-244,0.998048192234281,0.511,0.113,3.28772283407035e-240,"Fibroblasts","ENPP1"
"LRRFIP1",1.46243922783644e-243,-0.868353910013607,0.603,0.817,3.13210609425729e-239,"Fibroblasts","LRRFIP1"
"TIMP3",2.42530459142716e-243,1.39976088785035,0.885,0.546,5.19427484345956e-239,"Fibroblasts","TIMP3"
"MINOS1",7.29537471689216e-243,0.675866201085971,0.932,0.701,1.56245040311679e-238,"Fibroblasts","MINOS1"
"DDR2",2.24665366780677e-241,0.666430837697626,0.586,0.168,4.81165816034175e-237,"Fibroblasts","DDR2"
"SCRG1",7.14137033551683e-241,1.43779685697691,0.499,0.114,1.52946728475764e-236,"Fibroblasts","SCRG1"
"NOVA1",1.33022206511945e-239,0.7366100943978,0.474,0.082,2.84893659686634e-235,"Fibroblasts","NOVA1"
"STEAP1",1.10190183285546e-238,0.68696938003663,0.452,0.066,2.35994315542654e-234,"Fibroblasts","STEAP1"
"DSTN",4.31741534834817e-238,0.591077687087394,0.994,0.891,9.24660845155728e-234,"Fibroblasts","DSTN"
"RPS21",4.70006578395883e-238,-0.595520391843259,0.99,0.993,1.00661308895046e-233,"Fibroblasts","RPS21"
"SEC61G",5.72194604762248e-238,0.671445927286789,0.949,0.759,1.22546918501931e-233,"Fibroblasts","SEC61G"
"VASP",1.12934392177735e-236,-0.846345050179798,0.282,0.569,2.41871587727056e-232,"Fibroblasts","VASP"
"OSTC",6.34023959091054e-236,0.68632839556967,0.844,0.515,1.35788911318531e-231,"Fibroblasts","OSTC"
"INHBA",1.24333058027173e-235,2.18633319586036,0.63,0.253,2.66284110376797e-231,"Fibroblasts","INHBA"
"HSPB8",1.71748503764957e-234,0.691767897806567,0.551,0.144,3.67833770513409e-230,"Fibroblasts","HSPB8"
"PLOD2",1.9779212257491e-234,0.676168341660022,0.51,0.121,4.23611388918685e-230,"Fibroblasts","PLOD2"
"TMEM98",2.32836681828208e-234,0.657491689124259,0.482,0.093,4.98666321471474e-230,"Fibroblasts","TMEM98"
"THY1",1.35100569257547e-233,0.57014442489972,0.691,0.245,2.89344889178888e-229,"Fibroblasts","THY1"
"AP3S1",2.16373575146746e-232,0.654629684328685,0.83,0.471,4.63407285891786e-228,"Fibroblasts","AP3S1"
"LRP10",6.54138668448411e-231,0.670664972331036,0.759,0.368,1.40096878621596e-226,"Fibroblasts","LRP10"
"CDON",7.31939985005672e-230,0.643065834589435,0.454,0.075,1.56759586588665e-225,"Fibroblasts","CDON"
"ARL2",4.82140804281973e-228,0.751040992682058,0.819,0.464,1.0326009605307e-223,"Fibroblasts","ARL2"
"CFLAR",1.13442128451465e-227,-1.11958134833443,0.341,0.6,2.42959006504503e-223,"Fibroblasts","CFLAR"
"PPA1",1.33865710645311e-227,0.633316066016345,0.811,0.411,2.86700192489063e-223,"Fibroblasts","PPA1"
"SPARC",2.15482100364885e-227,0.779782619388545,0.928,0.556,4.61498014351474e-223,"Fibroblasts","SPARC"
"TMED9",2.18277769925393e-227,0.671967895580457,0.898,0.628,4.67485499849215e-223,"Fibroblasts","TMED9"
"UGP2",1.19266316415172e-226,0.937321921881095,0.834,0.549,2.55432669866374e-222,"Fibroblasts","UGP2"
"LPAR6",1.29453299695161e-226,-0.612183764708942,0.04,0.251,2.77250131957125e-222,"Fibroblasts","LPAR6"
"MRGPRF",5.71550445976032e-226,0.655633273339083,0.478,0.093,1.22408959014687e-221,"Fibroblasts","MRGPRF"
"CRISPLD1",6.6979892163882e-225,0.757373253676664,0.462,0.089,1.43450835047386e-220,"Fibroblasts","CRISPLD1"
"ATRAID",3.17585262250898e-224,0.631575416706345,0.88,0.568,6.80172356162748e-220,"Fibroblasts","ATRAID"
"SSC5D",5.51197690841501e-224,0.59318588875415,0.466,0.087,1.18050009447524e-219,"Fibroblasts","SSC5D"
"EPB41L2",2.05516563166332e-223,0.717276366849635,0.744,0.34,4.40154823333332e-219,"Fibroblasts","EPB41L2"
"PIGT",3.81598323359749e-222,0.665506358367924,0.745,0.369,8.17269129139574e-218,"Fibroblasts","PIGT"
"KLF6",1.40371159886027e-219,-1.07475044812373,0.791,0.884,3.00632913127903e-215,"Fibroblasts","KLF6"
"ALDOA",1.5571755828e-219,0.671449547348763,0.978,0.915,3.33500294568276e-215,"Fibroblasts","ALDOA"
"SYNGR2",1.84412651516997e-218,-0.702146766016133,0.129,0.391,3.94956575753952e-214,"Fibroblasts","SYNGR2"
"CYBA",2.9339694534285e-218,-1.47241271600952,0.782,0.802,6.28368237840781e-214,"Fibroblasts","CYBA"
"TMED2",1.26517313192534e-217,0.619220417417471,0.905,0.649,2.70962129664451e-213,"Fibroblasts","TMED2"
"OAT",1.37821987793983e-217,0.66811020617275,0.766,0.381,2.95173351258374e-213,"Fibroblasts","OAT"
"BCL2A1",2.36804997617298e-217,-2.08639829945515,0.079,0.312,5.07165263396967e-213,"Fibroblasts","BCL2A1"
"LSP1",5.5399131984833e-217,0.68690487183035,0.805,0.397,1.18648320971917e-212,"Fibroblasts","LSP1"
"AQP1",4.13950501229471e-216,0.81644981027701,0.876,0.512,8.86557788483157e-212,"Fibroblasts","AQP1"
"C1orf21",7.66937756905638e-216,0.627765101299172,0.57,0.182,1.6425505939648e-211,"Fibroblasts","C1orf21"
"SBDS",3.67423290437174e-214,0.646286174435825,0.914,0.62,7.86910461129295e-210,"Fibroblasts","SBDS"
"PTGES",9.49606821348815e-214,0.974594654818826,0.443,0.085,2.03377292928276e-209,"Fibroblasts","PTGES"
"TPD52L1",5.33119122205361e-213,0.786168855714283,0.507,0.136,1.14178122402722e-208,"Fibroblasts","TPD52L1"
"TNFRSF11B",2.44789310268189e-212,1.31222348489019,0.451,0.094,5.2426526580138e-208,"Fibroblasts","TNFRSF11B"
"PDIA3",4.30892650874128e-210,0.607689522024999,0.964,0.805,9.22842790377119e-206,"Fibroblasts","PDIA3"
"KDELR1",4.69444680925113e-210,0.623629898064623,0.826,0.489,1.00540967313731e-205,"Fibroblasts","KDELR1"
"VIMP",5.7437093338016e-210,0.659786331855009,0.856,0.543,1.23013022802029e-205,"Fibroblasts","VIMP"
"PLXND1",4.59498673573492e-209,-0.508723829180611,0.062,0.285,9.84108309192348e-205,"Fibroblasts","PLXND1"
"DAD1",2.26038277077235e-208,0.574892702285633,0.937,0.714,4.84106178016315e-204,"Fibroblasts","DAD1"
"NFIX",5.3271896615241e-208,0.60695398595338,0.495,0.125,1.14092420980862e-203,"Fibroblasts","NFIX"
"REL",9.38679864362895e-208,-1.4396858963576,0.422,0.658,2.01037066550601e-203,"Fibroblasts","REL"
"PRDX2",5.26315304557778e-206,0.635694063802546,0.819,0.462,1.12720948777139e-201,"Fibroblasts","PRDX2"
"GPAA1",8.41647210537093e-206,0.598253334831376,0.698,0.317,1.80255583080729e-201,"Fibroblasts","GPAA1"
"CHST12",2.68482812904926e-205,0.568498297703593,0.564,0.181,5.7500964039848e-201,"Fibroblasts","CHST12"
"VCAM1",1.02556674562406e-201,1.25295205665592,0.518,0.162,2.19645629910305e-197,"Fibroblasts","VCAM1"
"CP",1.10140448682117e-201,1.05445381575835,0.43,0.081,2.3588779894249e-197,"Fibroblasts","CP"
"IGFBP5",3.2997317964852e-201,0.817275990827436,0.606,0.222,7.06703558853235e-197,"Fibroblasts","IGFBP5"
"PARK7",1.5711631172124e-200,0.564597509928341,0.927,0.707,3.36496004813379e-196,"Fibroblasts","PARK7"
"CCL4",2.42535892713389e-200,-3.88394431781007,0.304,0.535,5.19439121424266e-196,"Fibroblasts","CCL4"
"CBR3",2.42508371347199e-199,0.677045508706265,0.582,0.206,5.19380178914296e-195,"Fibroblasts","CBR3"
"CCL3",2.50960967075137e-199,-4.26468048951139,0.388,0.593,5.37483103184822e-195,"Fibroblasts","CCL3"
"ID3",6.64161462806743e-199,0.900245929949432,0.831,0.488,1.4224346048932e-194,"Fibroblasts","ID3"
"PFN1",7.04549633210442e-199,-0.704260692520287,0.968,0.969,1.5089339494468e-194,"Fibroblasts","PFN1"
"SGCB",1.10588238386481e-198,0.570732764292083,0.521,0.158,2.36846830152325e-194,"Fibroblasts","SGCB"
"ANKH",3.82823199004306e-198,0.834397832710739,0.685,0.333,8.19892445307522e-194,"Fibroblasts","ANKH"
"MTRNR2L1",7.89664021739673e-198,-1.70982217534425,0.145,0.404,1.69122343535986e-193,"Fibroblasts","MTRNR2L1"
"DEFB1",1.44094152031227e-197,1.3963406094195,0.47,0.124,3.08606445405279e-193,"Fibroblasts","DEFB1"
"LHFP",2.16379065660327e-197,0.629497575693428,0.755,0.335,4.63419044924721e-193,"Fibroblasts","LHFP"
"TMEM258",3.6894306867212e-197,0.530164329071513,0.948,0.754,7.9016537017508e-193,"Fibroblasts","TMEM258"
"SLC39A7",1.2070768925908e-194,0.618001998039906,0.698,0.337,2.58519658086172e-190,"Fibroblasts","SLC39A7"
"TMBIM4.1",1.38241789293571e-194,0.574229367992383,0.885,0.588,2.96072440130041e-190,"Fibroblasts","TMBIM4.1"
"IGF1",1.25161127538668e-193,1.86189515630696,0.51,0.173,2.68057586849564e-189,"Fibroblasts","IGF1"
"FAM180A",7.77893988491886e-193,0.616976899021775,0.415,0.077,1.66601555515307e-188,"Fibroblasts","FAM180A"
"SCARA3",1.16049959398221e-192,0.659618568781136,0.421,0.083,2.48544198043169e-188,"Fibroblasts","SCARA3"
"PTRF",3.46548539814974e-192,0.504542101185589,0.907,0.474,7.42203007721731e-188,"Fibroblasts","PTRF"
"KYNU",4.15707607395018e-192,-0.839662066198366,0.094,0.326,8.90320982757911e-188,"Fibroblasts","KYNU"
"MPG",6.00812875881771e-192,0.561448683232178,0.691,0.325,1.28676093627599e-187,"Fibroblasts","MPG"
"MT-ND1",9.7541356577328e-192,-0.544661677216349,0.991,0.994,2.08904323381663e-187,"Fibroblasts","MT-ND1"
"NDFIP1",3.89432458390478e-191,0.71082860931313,0.879,0.647,8.34047496134886e-187,"Fibroblasts","NDFIP1"
"CTSH",8.2195861000807e-191,-0.585961612524154,0.18,0.466,1.76038875505428e-186,"Fibroblasts","CTSH"
"HLA-E",1.2530531850206e-190,-0.854965200928989,0.915,0.938,2.68366400635861e-186,"Fibroblasts","HLA-E"
"PSD3",1.43181996863952e-190,0.579632419282142,0.552,0.182,3.06652882683525e-186,"Fibroblasts","PSD3"
"SRPX2",1.86983835201854e-190,0.527431198391225,0.375,0.05,4.0046327985181e-186,"Fibroblasts","SRPX2"
"SSR4",2.8544808606098e-190,0.433253996584661,0.942,0.788,6.113441659168e-186,"Fibroblasts","SSR4"
"IL1B",3.52105505714478e-190,-4.16585133207056,0.2,0.441,7.54104361588698e-186,"Fibroblasts","IL1B"
"CRABP2",7.24332771093384e-190,1.12915970106398,0.437,0.102,1.5513034958507e-185,"Fibroblasts","CRABP2"
"COPZ2",7.88731722993097e-190,0.547230784942754,0.473,0.126,1.68922673113432e-185,"Fibroblasts","COPZ2"
"MGST3",1.17436915621024e-189,0.556959786374466,0.967,0.787,2.51514642185547e-185,"Fibroblasts","MGST3"
"SOX5",4.88320032981851e-189,0.564806900458392,0.409,0.074,1.04583501463723e-184,"Fibroblasts","SOX5"
"RAB34",2.27231930795493e-188,0.577140257892834,0.741,0.372,4.86662626184707e-184,"Fibroblasts","RAB34"
"CILP",2.75619674509739e-188,1.59051215555585,0.454,0.125,5.90294656897509e-184,"Fibroblasts","CILP"
"PGRMC1",3.83410309249579e-188,0.585800847818887,0.714,0.351,8.21149859319822e-184,"Fibroblasts","PGRMC1"
"ANGPTL5",8.32382222047043e-187,0.679293756662142,0.377,0.054,1.78271300495815e-182,"Fibroblasts","ANGPTL5"
"ERLEC1",1.99518904556958e-186,0.585544911671839,0.694,0.334,4.27309637889636e-182,"Fibroblasts","ERLEC1"
"CHPF",1.19327469313578e-184,0.59652153274495,0.425,0.092,2.5556364102889e-180,"Fibroblasts","CHPF"
"DLX4",3.20888997236157e-184,0.623850974556865,0.365,0.05,6.87247965380677e-180,"Fibroblasts","DLX4"
"IL8",3.74217168515371e-184,-3.40146781406874,0.685,0.785,8.01460909809369e-180,"Fibroblasts","IL8"
"C7orf73",4.31552136114715e-184,0.603069206645577,0.749,0.397,9.24255209916884e-180,"Fibroblasts","C7orf73"
"GJA1",6.96342121988434e-184,0.432934704656542,0.571,0.184,1.49135592266263e-179,"Fibroblasts","GJA1"
"FTL",1.94332883955552e-183,-1.71536362370728,1,0.999,4.16202737567606e-179,"Fibroblasts","FTL"
"ELN",3.51239639117639e-183,0.74798326695965,0.452,0.119,7.52249935098246e-179,"Fibroblasts","ELN"
"DIXDC1",3.8219967497352e-183,0.569897636627582,0.459,0.122,8.18557043890787e-179,"Fibroblasts","DIXDC1"
"CHCHD2",6.80834397887e-183,0.46598528581441,0.987,0.911,1.45814302995459e-178,"Fibroblasts","CHCHD2"
"SRI",1.15298014132024e-182,0.600895860847594,0.798,0.465,2.46933756866556e-178,"Fibroblasts","SRI"
"CNN3",2.3078587688414e-181,0.569307465281379,0.791,0.373,4.94274112522764e-177,"Fibroblasts","CNN3"
"CHI3L2",3.25246209332519e-181,1.25680517379535,0.392,0.074,6.96579806527456e-177,"Fibroblasts","CHI3L2"
"MORF4L2",1.21080764881619e-180,0.556849076211797,0.877,0.592,2.59318674146963e-176,"Fibroblasts","MORF4L2"
"PLP2",1.22890858645419e-180,0.776246441549254,0.857,0.636,2.63195351960893e-176,"Fibroblasts","PLP2"
"C5orf15",1.7161413283543e-180,0.541437184175867,0.579,0.213,3.67545988293641e-176,"Fibroblasts","C5orf15"
"SLC29A1",3.65886282312568e-180,0.71393365920839,0.499,0.162,7.83618650828827e-176,"Fibroblasts","SLC29A1"
"TPM3",1.84847036018206e-179,-0.832780282704192,0.718,0.801,3.95886897040192e-175,"Fibroblasts","TPM3"
"FAM3C",2.64411264981694e-178,0.590776390324558,0.721,0.369,5.66289606211294e-174,"Fibroblasts","FAM3C"
"GLT8D1",9.19795590157013e-178,0.507831034319251,0.497,0.153,1.96992621543928e-173,"Fibroblasts","GLT8D1"
"AHI1",1.04625754920936e-177,0.580525701856839,0.717,0.363,2.24076979314168e-173,"Fibroblasts","AHI1"
"C10orf54",4.5722632607982e-177,0.691233029153084,0.749,0.419,9.79241622565151e-173,"Fibroblasts","C10orf54"
"HLA-C",1.02608513592833e-175,-0.774690306572731,0.978,0.974,2.1975665356177e-171,"Fibroblasts","HLA-C"
"ARL1",2.23623158815587e-175,0.553760132873486,0.644,0.301,4.78933719235342e-171,"Fibroblasts","ARL1"
"F5",2.72197072382105e-175,0.650674079268206,0.384,0.071,5.82964469920755e-171,"Fibroblasts","F5"
"ATP2B1",6.30192937522035e-175,-0.930971807365615,0.46,0.659,1.34968421429094e-170,"Fibroblasts","ATP2B1"
"PGAM1",9.0079086792553e-175,0.710124424361709,0.807,0.53,1.92922380183611e-170,"Fibroblasts","PGAM1"
"S100A16",9.28514667366249e-175,0.581840669576508,0.565,0.198,1.98859986309829e-170,"Fibroblasts","S100A16"
"LYN",2.58211549571046e-174,-0.451257656722864,0.058,0.251,5.53011675716309e-170,"Fibroblasts","LYN"
"LGALS3",2.68477036588448e-174,0.553887182754593,0.995,0.917,5.74997269261478e-170,"Fibroblasts","LGALS3"
"SFRP1",7.94266147702341e-174,0.950412153471191,0.367,0.061,1.7010798085341e-169,"Fibroblasts","SFRP1"
"IFT57",1.42590372099096e-173,0.51986040131753,0.6,0.246,3.05385799924635e-169,"Fibroblasts","IFT57"
"PTMA",1.84461069380345e-173,-0.509432492821762,1,0.998,3.95060272291884e-169,"Fibroblasts","PTMA"
"GAS1",2.84479716622297e-173,0.640745032788243,0.361,0.056,6.09270209089974e-169,"Fibroblasts","GAS1"
"SLC39A13",1.65346015457113e-172,0.524028535584822,0.467,0.139,3.54121561304498e-168,"Fibroblasts","SLC39A13"
"PDGFD",2.15319270585432e-172,0.566323551022375,0.416,0.095,4.61149281812819e-168,"Fibroblasts","PDGFD"
"TXNDC15",2.16047425978747e-172,0.513627250350208,0.611,0.255,4.62708772218682e-168,"Fibroblasts","TXNDC15"
"NFIB",3.0108111665108e-172,0.552936289454763,0.619,0.242,6.44825427531618e-168,"Fibroblasts","NFIB"
"MAGED2",3.84000256839394e-172,0.57343208512808,0.741,0.393,8.22413350072929e-168,"Fibroblasts","MAGED2"
"LBH",6.94908157215135e-172,0.588799516837202,0.655,0.285,1.48828480030766e-167,"Fibroblasts","LBH"
"TTC3",8.20440972770225e-172,0.580050382514919,0.725,0.375,1.75713843138199e-167,"Fibroblasts","TTC3"
"CREB5",1.3200745624575e-171,0.626403035773549,0.601,0.24,2.82720369041523e-167,"Fibroblasts","CREB5"
"YIPF3",3.58793294689562e-171,0.554929033976898,0.703,0.366,7.68427599236636e-167,"Fibroblasts","YIPF3"
"ARPC3",6.37188720516507e-171,-0.775602211252155,0.88,0.901,1.3646670827302e-166,"Fibroblasts","ARPC3"
"TMEM196",1.09938065143071e-170,0.778565146254102,0.37,0.062,2.35454354116915e-166,"Fibroblasts","TMEM196"
"XG",1.6780988285083e-169,0.468373854623332,0.361,0.057,3.59398426101623e-165,"Fibroblasts","XG"
"COL8A1",4.85422591077933e-169,0.695208892483029,0.371,0.066,1.03962956331161e-164,"Fibroblasts","COL8A1"
"FAM92A1",6.39827909676667e-169,0.439563669210854,0.403,0.087,1.37031943415452e-164,"Fibroblasts","FAM92A1"
"COL5A1",2.49124057021775e-168,0.722421560051184,0.475,0.142,5.33548992923535e-164,"Fibroblasts","COL5A1"
"ITM2C",7.04004494066514e-168,0.795824064193507,0.548,0.214,1.50776642494225e-163,"Fibroblasts","ITM2C"
"TMSB4X",2.52907112915401e-167,-0.486627011099955,1,0.999,5.41651163730915e-163,"Fibroblasts","TMSB4X"
"P4HA3",2.70541025889502e-167,0.544018429692307,0.38,0.073,5.79417715147546e-163,"Fibroblasts","P4HA3"
"CD47",2.71217956585924e-167,0.585432111517781,0.793,0.471,5.80867497620074e-163,"Fibroblasts","CD47"
"LTBP2",8.82153519532407e-167,0.69005005916237,0.442,0.121,1.88930819278256e-162,"Fibroblasts","LTBP2"
"PTPRS",2.25447330031545e-166,0.757989731039016,0.443,0.12,4.8284054672856e-162,"Fibroblasts","PTPRS"
"MFAP5",4.04480314089178e-166,1.64418300466524,0.389,0.088,8.66275488684792e-162,"Fibroblasts","MFAP5"
"FGFR1",3.78063284664036e-165,0.5657632396808,0.648,0.296,8.09698136764965e-161,"Fibroblasts","FGFR1"
"RNASET2",6.54168251389857e-165,-0.930652113726227,0.271,0.492,1.40103214400166e-160,"Fibroblasts","RNASET2"
"PLIN3",6.67128410788315e-165,0.587834611173586,0.666,0.334,1.42878891738533e-160,"Fibroblasts","PLIN3"
"NDUFC1",5.08453947066351e-164,0.517655433900131,0.813,0.482,1.088955818432e-159,"Fibroblasts","NDUFC1"
"PNRC1",1.73470163561324e-163,-1.07058860822767,0.551,0.723,3.71521049299289e-159,"Fibroblasts","PNRC1"
"FAM46A",1.06805552183652e-162,0.607091687938452,0.73,0.359,2.28745451111726e-158,"Fibroblasts","FAM46A"
"CAV1",2.74804193527452e-162,0.35331235202689,0.92,0.463,5.88548141277744e-158,"Fibroblasts","CAV1"
"RARG",3.0104402709462e-162,0.49358641489565,0.421,0.107,6.44745992828548e-158,"Fibroblasts","RARG"
"TPST1",3.35527229234906e-162,0.472189860218341,0.412,0.101,7.18598666852397e-158,"Fibroblasts","TPST1"
"MYC",6.01533288961835e-162,0.848828360050068,0.739,0.424,1.28830384496956e-157,"Fibroblasts","MYC"
"SERF2",1.11397182447609e-161,0.408646382582218,0.999,0.99,2.38579345648044e-157,"Fibroblasts","SERF2"
"ACTG1",1.23607088219137e-161,0.550176834912279,0.998,0.977,2.64729300838925e-157,"Fibroblasts","ACTG1"
"H2AFJ",1.72529083942412e-161,0.536057759754948,0.765,0.435,3.69505539079465e-157,"Fibroblasts","H2AFJ"
"TPT1",2.04065901303743e-161,-0.434549755314731,0.999,0.999,4.37047940822226e-157,"Fibroblasts","TPT1"
"LTBP4",2.66474120675933e-161,0.7371918719392,0.517,0.193,5.70707624251646e-157,"Fibroblasts","LTBP4"
"MCL1",5.54507926158412e-161,-0.841034136354156,0.702,0.813,1.18758962545347e-156,"Fibroblasts","MCL1"
"SEC61B",2.63743430275026e-160,0.474218850849634,0.946,0.786,5.64859304620022e-156,"Fibroblasts","SEC61B"
"LGALS3BP",2.45540476103833e-159,0.851509009863235,0.604,0.289,5.2587403767158e-155,"Fibroblasts","LGALS3BP"
"PGM1",2.92573765327997e-159,0.453305147504357,0.437,0.12,6.2660523320297e-155,"Fibroblasts","PGM1"
"PEBP1",8.12022334483706e-159,0.493496086565907,0.936,0.736,1.73910823376375e-154,"Fibroblasts","PEBP1"
"CYTH1",8.4835150835944e-159,-0.573203439285208,0.141,0.364,1.81691442545341e-154,"Fibroblasts","CYTH1"
"RASGEF1B",2.942273747117e-158,-0.902884041353855,0.179,0.408,6.30146768420048e-154,"Fibroblasts","RASGEF1B"
"C1GALT1",7.76601488481016e-158,0.500777766895925,0.427,0.112,1.66324740787979e-153,"Fibroblasts","C1GALT1"
"SGCD",1.23862872997569e-157,0.433931357822038,0.352,0.06,2.65277115098894e-153,"Fibroblasts","SGCD"
"ANKRD35",1.37862621576344e-157,0.415123132235085,0.333,0.047,2.95260376630056e-153,"Fibroblasts","ANKRD35"
"FKBP7",1.52854578873565e-157,0.469101968353841,0.438,0.127,3.27368651573515e-153,"Fibroblasts","FKBP7"
"BIRC3",2.19612174929769e-157,-1.25379253362334,0.182,0.423,4.70343395047086e-153,"Fibroblasts","BIRC3"
"BSG",3.50774335631758e-157,0.503157725433729,0.924,0.702,7.51253394622536e-153,"Fibroblasts","BSG"
"FBLN1",1.10369131267771e-156,0.74082674801534,0.355,0.067,2.36377568436185e-152,"Fibroblasts","FBLN1"
"AXL",1.239046983268e-156,0.628955837273258,0.659,0.304,2.65366692406507e-152,"Fibroblasts","AXL"
"EDIL3",1.50942443510175e-156,0.553524255578799,0.418,0.112,3.23273431265742e-152,"Fibroblasts","EDIL3"
"CTTN",1.96167502873792e-156,0.530999000212306,0.587,0.243,4.20131940904801e-152,"Fibroblasts","CTTN"
"IFI27L2",2.78026240072962e-156,0.518711590722238,0.84,0.527,5.95448798364262e-152,"Fibroblasts","IFI27L2"
"NFKBID",7.28986353328599e-156,-0.630675822048958,0.112,0.323,1.56127007292386e-151,"Fibroblasts","NFKBID"
"VIM",2.3352131216231e-155,0.522812080357808,1,1,5.00132594258019e-151,"Fibroblasts","VIM"
"NUCB1",2.20158146891207e-154,0.533925639579806,0.823,0.527,4.71512703196898e-150,"Fibroblasts","NUCB1"
"DST",6.3801527772877e-154,0.569549372919318,0.75,0.421,1.36643732031171e-149,"Fibroblasts","DST"
"SPON2",8.16816101365209e-154,0.917148909776287,0.358,0.074,1.74937504429387e-149,"Fibroblasts","SPON2"
"MYL12A",1.08591185943609e-153,-0.619493868169315,0.917,0.928,2.32569742935427e-149,"Fibroblasts","MYL12A"
"TMED1",2.20974509414674e-153,0.465837900441221,0.506,0.183,4.73261106813408e-149,"Fibroblasts","TMED1"
"FGF10",3.8781583567587e-153,0.515993024092953,0.345,0.061,8.30585175267011e-149,"Fibroblasts","FGF10"
"TMED10",6.53598855911851e-153,0.53488241889447,0.816,0.536,1.39981266970641e-148,"Fibroblasts","TMED10"
"OLFML3",6.60472402544817e-153,0.725623430935407,0.371,0.084,1.41453374453023e-148,"Fibroblasts","OLFML3"
"ST6GALNAC6",7.35110189513079e-153,0.477903873873136,0.532,0.205,1.57438549288016e-148,"Fibroblasts","ST6GALNAC6"
"PFN2",2.06700354751876e-152,0.448580553793635,0.379,0.085,4.42690149772093e-148,"Fibroblasts","PFN2"
"SERPINE2",2.44198408435457e-152,1.1039330299807,0.421,0.125,5.22999731346218e-148,"Fibroblasts","SERPINE2"
"HDDC2",2.6031401378909e-152,0.47215337370241,0.479,0.164,5.57514523332094e-148,"Fibroblasts","HDDC2"
"HCFC1R1",6.35052509432961e-152,0.579586019750374,0.718,0.409,1.36009195945257e-147,"Fibroblasts","HCFC1R1"
"SPCS2",9.22113089808289e-152,0.482982060130646,0.892,0.643,1.97488960444241e-147,"Fibroblasts","SPCS2"
"NUCKS1",1.62418480597673e-151,0.536503056125692,0.93,0.693,3.47851659896037e-147,"Fibroblasts","NUCKS1"
"PODNL1",3.03390239900801e-151,0.417801599104115,0.306,0.036,6.49770876795546e-147,"Fibroblasts","PODNL1"
"ANTXR1",3.2301403603892e-151,0.551908410925724,0.474,0.158,6.91799160984554e-147,"Fibroblasts","ANTXR1"
"PTPRD",4.91094457927556e-151,0.422536735728854,0.316,0.043,1.05177700054345e-146,"Fibroblasts","PTPRD"
"FKBP2",1.83975898428956e-150,0.504682407328191,0.855,0.594,3.94021181665295e-146,"Fibroblasts","FKBP2"
"ITGB8",2.8574251780651e-150,0.620715441442503,0.397,0.1,6.11974750386202e-146,"Fibroblasts","ITGB8"
"ITGB1BP1",6.3837717479207e-150,0.514784880703463,0.677,0.347,1.36721239525218e-145,"Fibroblasts","ITGB1BP1"
"PDIA6",2.41076641192164e-149,0.517990889766378,0.864,0.581,5.16313842441257e-145,"Fibroblasts","PDIA6"
"TPI1",3.43715597943126e-149,0.536247134810085,0.969,0.874,7.36135696114792e-145,"Fibroblasts","TPI1"
"FBLN2",1.04402346034048e-148,0.841376291892195,0.399,0.112,2.23598504501121e-144,"Fibroblasts","FBLN2"
"FOXC1",1.15074044736092e-148,0.478450101601403,0.463,0.153,2.46454081611289e-144,"Fibroblasts","FOXC1"
"GSTM3",3.87230834151147e-148,0.477116678517283,0.568,0.235,8.29332277501512e-144,"Fibroblasts","GSTM3"
"CREG1",5.21771583830078e-148,-0.760155217865582,0.158,0.375,1.11747820108888e-143,"Fibroblasts","CREG1"
